flow,occupy,speed
92.0,0.0187,68.0
95.0,0.0218,67.8
71.0,0.0155,69.6
63.0,0.0159,67.7
88.0,0.0541,64.1
92.0,0.0219,65.6
107.0,0.0278,64.1
98.0,0.021,68.6
117.0,0.0266,70.2
117.0,0.0263,70.3
115.0,0.0278,68.1
108.0,0.0268,67.2
131.0,0.03,68.9
124.0,0.0288,69.1
117.0,0.0262,69.7
111.0,0.0242,70.0
90.0,0.0231,65.7
133.0,0.0289,69.7
112.0,0.0252,70.1
103.0,0.0268,67.2
107.0,0.0271,66.2
152.0,0.0306,72.3
139.0,0.0318,71.2
150.0,0.0399,65.6
135.0,0.0322,66.2
128.0,0.0287,68.9
117.0,0.0292,67.2
141.0,0.0341,68.1
118.0,0.0274,69.3
119.0,0.0296,68.7
152.0,0.035,71.6
124.0,0.0315,68.1
139.0,0.0336,69.1
220.0,0.0482,73.2
155.0,0.0392,68.8
187.0,0.0437,70.1
132.0,0.0322,69.5
159.0,0.0366,71.1
173.0,0.0408,71.5
147.0,0.0364,70.2
173.0,0.0448,68.4
166.0,0.043,67.3
183.0,0.0467,67.0
175.0,0.0438,67.8
188.0,0.0442,70.3
205.0,0.0532,67.9
182.0,0.0471,66.8
236.0,0.0612,66.4
219.0,0.0543,67.5
211.0,0.054000000000000006,67.4
200.0,0.05,68.5
191.0,0.0502,67.1
197.0,0.0522,66.4
221.0,0.0561,67.6
185.0,0.0484,66.6
220.0,0.0529,69.1
223.0,0.0546,70.0
228.0,0.057999999999999996,68.7
205.0,0.0527,67.8
283.0,0.0749,66.7
256.0,0.0652,67.3
284.0,0.0673,70.1
221.0,0.0551,70.1
223.0,0.0609,67.1
210.0,0.0551,66.9
206.0,0.0533,67.3
237.0,0.0617,67.3
235.0,0.0628,66.4
232.0,0.0615,66.2
254.0,0.0654,67.3
261.0,0.0694,66.6
257.0,0.0701,65.5
243.0,0.0649,65.4
253.0,0.0671,65.8
214.0,0.0548,67.7
265.0,0.1005,62.5
262.0,0.0809,59.6
233.0,0.0612,63.9
280.0,0.0739,65.8
175.0,0.0469,66.1
244.0,0.0679,65.2
257.0,0.0681,66.4
250.0,0.0668,66.6
301.0,0.0779,67.7
283.0,0.0823,64.5
278.0,0.0753,65.1
269.0,0.0729,65.7
286.0,0.0788,65.5
282.0,0.0766,66.3
322.0,0.0811,69.2
266.0,0.0732,66.9
248.0,0.0674,66.9
318.0,0.0853,66.9
281.0,0.0745,67.6
312.0,0.0844,67.5
295.0,0.0789,67.2
220.0,0.0581,67.9
258.0,0.0714,66.5
241.0,0.0616,63.6
208.0,0.0538,61.8
260.0,0.0718,60.0
244.0,0.0648,59.0
232.0,0.065,58.4
269.0,0.073,57.9
185.0,0.054000000000000006,56.0
262.0,0.0714,55.6
263.0,0.0686,57.7
316.0,0.0877,57.3
267.0,0.0763,57.1
290.0,0.0807,55.7
271.0,0.0679,58.8
257.0,0.0691,59.5
263.0,0.0689,59.0
265.0,0.0727,58.0
242.0,0.0641,58.5
270.0,0.0742,57.5
175.0,0.0482,56.5
236.0,0.0652,56.4
249.0,0.0783,53.3
268.0,0.0767,53.2
293.0,0.0795,55.2
278.0,0.0816,54.5
223.0,0.0617,60.0
268.0,0.0755,62.0
241.0,0.0636,65.1
213.0,0.0605,64.2
247.0,0.0686,64.6
254.0,0.0681,66.2
253.0,0.0743,63.8
268.0,0.0746,64.3
296.0,0.0795,66.3
236.0,0.0658,65.2
266.0,0.0736,65.6
246.0,0.067,65.7
289.0,0.0816,64.4
198.0,0.0566,63.2
284.0,0.0775,65.0
237.0,0.0648,65.0
274.0,0.0755,65.0
246.0,0.07,63.9
262.0,0.0733,63.9
292.0,0.0832,63.3
300.0,0.0834,63.9
265.0,0.0705,65.9
215.0,0.0622,63.7
202.0,0.0552,64.8
237.0,0.0642,65.2
263.0,0.0784,62.5
290.0,0.0801,63.5
283.0,0.0807,63.0
241.0,0.0684,63.0
273.0,0.0796,62.0
256.0,0.0754,61.3
251.0,0.0738,60.9
226.0,0.0675,60.3
235.0,0.0641,63.1
292.0,0.0968,59.6
219.0,0.0627,61.0
187.0,0.0516,63.5
174.0,0.0482,64.5
222.0,0.0598,66.1
190.0,0.054000000000000006,65.2
172.0,0.0463,66.3
163.0,0.0473,64.5
207.0,0.0571,65.1
203.0,0.0574,64.8
180.0,0.05,65.3
166.0,0.0522,62.0
153.0,0.0421,64.3
201.0,0.052000000000000005,68.0
197.0,0.0495,70.2
174.0,0.0467,67.7
196.0,0.0503,68.9
183.0,0.0464,69.8
179.0,0.0495,67.2
157.0,0.0446,65.0
184.0,0.0452,68.9
151.0,0.042,66.3
156.0,0.0395,68.9
170.0,0.0496,64.9
140.0,0.0367,67.2
165.0,0.0445,66.5
151.0,0.0393,68.2
174.0,0.0463,67.8
167.0,0.0442,67.8
146.0,0.0362,70.6
157.0,0.0377,72.6
169.0,0.0474,67.7
167.0,0.0395,71.4
154.0,0.0409,69.3
161.0,0.0456,66.7
145.0,0.0402,66.1
142.0,0.037000000000000005,67.8
165.0,0.043,68.0
135.0,0.0351,65.8
151.0,0.0369,67.4
135.0,0.0329,68.5
126.0,0.0333,66.2
128.0,0.0328,65.4
164.0,0.0377,68.7
116.0,0.0296,67.2
131.0,0.032,67.5
119.0,0.0326,65.4
107.0,0.0265,67.4
136.0,0.0341,66.8
97.0,0.0209,72.2
109.0,0.0279,67.0
107.0,0.0266,65.2
87.0,0.0195,66.7
77.0,0.0202,65.2
97.0,0.0223,67.3
84.0,0.0237,63.5
83.0,0.0184,67.2
89.0,0.0186,69.8
93.0,0.0206,70.6
107.0,0.0213,72.6
53.0,0.012,69.9
69.0,0.0172,67.6
73.0,0.0148,70.4
75.0,0.0156,69.3
62.0,0.0157,67.6
55.0,0.0118,66.2
45.0,0.0104,66.8
72.0,0.0128,69.7
70.0,0.0151,66.7
60.0,0.0128,67.4
58.0,0.0139,67.7
69.0,0.0141,69.5
55.0,0.0125,69.1
44.0,0.0087,69.6
54.0,0.0118,69.4
38.0,0.01,65.5
66.0,0.0114,67.7
40.0,0.0083,67.8
29.0,0.0067,66.9
37.0,0.006999999999999999,68.5
26.0,0.0051,68.2
61.0,0.0104,71.4
33.0,0.0081,68.7
33.0,0.0085,67.5
55.0,0.0099,68.7
26.0,0.0045,69.1
32.0,0.0064,68.8
35.0,0.0077,69.1
39.0,0.0095,68.0
70.0,0.0117,73.4
57.0,0.0098,72.0
43.0,0.0111,68.3
77.0,0.0124,73.1
62.0,0.0113,72.5
48.0,0.0093,71.9
52.0,0.0098,70.0
59.0,0.0116,71.0
47.0,0.0111,68.7
35.0,0.0089,69.0
40.0,0.0102,69.1
48.0,0.0105,69.3
56.0,0.0111,72.5
74.0,0.0188,71.3
49.0,0.0116,70.1
60.0,0.0189,67.1
77.0,0.0216,67.5
64.0,0.016,65.9
92.0,0.0197,71.2
96.0,0.0216,71.8
72.0,0.0162,70.9
78.0,0.0517,52.9
98.0,0.0241,63.6
81.0,0.0184,71.7
101.0,0.0209,75.4
86.0,0.0233,72.2
113.0,0.028999999999999998,72.3
124.0,0.0296,74.7
101.0,0.0278,71.7
110.0,0.03,71.0
147.0,0.0335,74.6
112.0,0.0351,67.7
81.0,0.0228,67.9
136.0,0.0376,72.2
155.0,0.042,73.8
148.0,0.0447,70.4
149.0,0.0428,70.7
199.0,0.0558,71.9
182.0,0.0512,72.0
177.0,0.0487,73.3
189.0,0.0533,73.7
200.0,0.0546,74.2
235.0,0.0601,75.3
205.0,0.063,71.2
227.0,0.0647,71.9
234.0,0.0611,68.8
256.0,0.0745,64.4
245.0,0.0705,63.0
266.0,0.0754,62.1
214.0,0.0601,61.7
272.0,0.0795,60.5
248.0,0.0748,58.6
249.0,0.0776,57.3
173.0,0.0429,65.2
301.0,0.0937,59.1
221.0,0.0693,57.1
248.0,0.0712,58.9
237.0,0.0742,57.1
180.0,0.0504,60.8
235.0,0.0689,59.9
237.0,0.0656,61.1
187.0,0.054000000000000006,60.9
181.0,0.0543,59.7
263.0,0.0817,58.0
236.0,0.0682,58.6
200.0,0.0596,58.4
234.0,0.0657,60.3
212.0,0.0621,59.6
177.0,0.0454,62.7
179.0,0.05,63.1
230.0,0.0675,62.6
199.0,0.0534,64.2
215.0,0.0559,66.7
211.0,0.0604,65.2
218.0,0.062,64.5
206.0,0.063,62.2
224.0,0.0933,59.0
269.0,0.0725,62.5
206.0,0.0576,63.3
246.0,0.0674,64.2
265.0,0.0844,61.5
238.0,0.0688,61.0
214.0,0.0627,60.6
210.0,0.0607,60.7
195.0,0.0542,61.7
228.0,0.0607,63.7
210.0,0.0595,63.3
227.0,0.0639,62.7
248.0,0.0648,65.0
260.0,0.0739,63.4
254.0,0.0717,63.2
256.0,0.0668,64.9
223.0,0.0617,64.3
215.0,0.0587,63.6
245.0,0.0669,63.5
231.0,0.0644,63.0
202.0,0.0541,63.7
231.0,0.0641,63.2
239.0,0.0631,64.2
245.0,0.0652,64.9
241.0,0.0647,64.4
198.0,0.0557,63.2
262.0,0.0688,64.1
242.0,0.0639,64.6
219.0,0.0588,64.4
255.0,0.0715,63.6
235.0,0.0611,65.2
300.0,0.0882,62.8
236.0,0.0655,62.8
236.0,0.0645,63.2
278.0,0.0751,64.3
225.0,0.0971,56.9
247.0,0.07200000000000001,58.6
272.0,0.0789,59.1
251.0,0.0689,61.1
241.0,0.07,60.9
221.0,0.068,58.8
242.0,0.0656,61.2
246.0,0.0698,61.4
200.0,0.0531,63.4
242.0,0.0633,64.6
199.0,0.0514,65.7
269.0,0.0773,63.7
215.0,0.0578,63.9
279.0,0.0758,64.6
258.0,0.0718,64.0
252.0,0.0692,63.7
241.0,0.0651,64.5
240.0,0.0672,63.7
264.0,0.0677,65.4
220.0,0.0578,65.4
226.0,0.0607,64.9
222.0,0.059000000000000004,64.9
251.0,0.0657,65.6
210.0,0.057,64.4
216.0,0.0592,64.2
257.0,0.0671,65.4
242.0,0.065,65.2
217.0,0.0563,66.0
201.0,0.0557,64.5
209.0,0.0548,65.3
186.0,0.0484,65.2
216.0,0.0624,62.4
252.0,0.0716,62.5
211.0,0.0603,61.6
248.0,0.0678,62.1
239.0,0.0642,63.5
241.0,0.0631,64.6
230.0,0.0619,64.7
245.0,0.068,63.5
227.0,0.0592,64.8
266.0,0.0729,63.9
202.0,0.0521,65.3
219.0,0.057,65.5
196.0,0.0543,64.0
206.0,0.0535,64.8
226.0,0.0573,66.6
238.0,0.0663,64.7
238.0,0.0644,64.0
233.0,0.0611,65.5
247.0,0.07,63.2
220.0,0.0608,63.1
220.0,0.0564,65.2
226.0,0.0604,65.2
208.0,0.0562,64.8
229.0,0.0606,64.6
232.0,0.0634,64.1
255.0,0.0708,63.5
264.0,0.0765,61.8
271.0,0.0746,62.4
279.0,0.0758,63.4
257.0,0.0694,64.1
246.0,0.0692,62.7
285.0,0.0785,63.2
247.0,0.065,64.3
286.0,0.0756,65.0
299.0,0.0801,64.8
235.0,0.0657,63.9
265.0,0.0745,63.0
264.0,0.0719,63.8
256.0,0.0692,63.8
244.0,0.0688,62.5
255.0,0.07200000000000001,62.4
252.0,0.0727,61.6
273.0,0.0755,62.3
294.0,0.0772,64.0
182.0,0.0496,63.9
247.0,0.0665,64.4
214.0,0.0622,62.0
203.0,0.0608,60.2
260.0,0.0713,62.2
186.0,0.0534,61.4
227.0,0.061,62.9
181.0,0.0521,62.0
204.0,0.0608,60.8
217.0,0.0607,61.6
210.0,0.0577,62.5
192.0,0.055999999999999994,61.1
222.0,0.0611,61.9
213.0,0.0585,62.4
185.0,0.0521,62.2
221.0,0.0592,63.9
196.0,0.0508,65.7
222.0,0.0688,61.2
176.0,0.0441,65.1
174.0,0.0468,65.1
211.0,0.0601,63.5
198.0,0.0551,63.1
189.0,0.0545,62.3
174.0,0.0443,65.6
158.0,0.07200000000000001,55.4
143.0,0.0376,61.5
201.0,0.0496,65.9
137.0,0.0362,66.0
184.0,0.0491,65.5
151.0,0.0396,66.8
134.0,0.0364,65.8
184.0,0.0494,65.1
125.0,0.033,65.4
139.0,0.0387,64.1
141.0,0.0346,67.3
180.0,0.0466,67.5
147.0,0.0366,68.2
180.0,0.044000000000000004,69.9
187.0,0.0435,71.3
157.0,0.0424,67.0
133.0,0.035,66.9
143.0,0.0373,66.4
122.0,0.0359,63.2
159.0,0.038,66.1
150.0,0.0397,65.6
176.0,0.0426,67.6
132.0,0.0318,69.2
122.0,0.031,68.1
170.0,0.0419,68.2
137.0,0.0349,67.8
148.0,0.0355,68.5
132.0,0.0321,68.0
130.0,0.032,67.5
122.0,0.0287,69.6
139.0,0.0333,68.8
130.0,0.0313,69.5
118.0,0.0279,69.5
109.0,0.0287,67.4
120.0,0.03,65.0
105.0,0.0244,67.3
103.0,0.027000000000000003,65.7
80.0,0.0189,66.8
97.0,0.0229,68.6
85.0,0.0199,68.4
92.0,0.018000000000000002,71.6
83.0,0.0211,69.5
90.0,0.0194,69.2
85.0,0.019,70.0
51.0,0.0121,68.6
90.0,0.0188,68.8
98.0,0.0198,69.2
73.0,0.0131,73.3
54.0,0.0116,69.8
68.0,0.0165,68.5
67.0,0.0155,69.3
48.0,0.0139,67.9
58.0,0.0115,69.1
39.0,0.0096,67.5
55.0,0.0137,68.9
89.0,0.0185,67.8
64.0,0.0144,68.5
65.0,0.0136,68.5
50.0,0.0114,68.2
59.0,0.0111,70.6
52.0,0.0112,70.0
49.0,0.0135,68.4
49.0,0.01,68.7
35.0,0.0092,67.6
43.0,0.0091,67.4
35.0,0.0071,67.8
49.0,0.0094,68.4
16.0,0.0041,67.2
40.0,0.0081,67.4
58.0,0.016,66.8
60.0,0.012,67.9
58.0,0.0143,67.0
45.0,0.0096,68.4
41.0,0.0102,67.8
39.0,0.0064,69.5
52.0,0.0113,68.2
34.0,0.0063,69.4
45.0,0.009000000000000001,69.5
65.0,0.0113,72.2
51.0,0.0113,68.7
48.0,0.0104,69.1
44.0,0.0098,68.7
58.0,0.0108,69.0
52.0,0.0124,68.5
52.0,0.0123,68.4
59.0,0.0136,68.4
52.0,0.0154,64.4
44.0,0.0117,66.2
61.0,0.0114,72.1
71.0,0.013999999999999999,73.6
54.0,0.0157,68.5
87.0,0.0204,72.6
100.0,0.0194,77.3
63.0,0.0149,71.2
92.0,0.0225,70.5
98.0,0.0276,66.8
116.0,0.0301,68.2
101.0,0.0229,69.9
108.0,0.0328,65.6
89.0,0.0244,66.5
83.0,0.0213,67.8
131.0,0.0374,66.3
115.0,0.0299,69.2
135.0,0.0326,72.4
141.0,0.0362,71.5
178.0,0.0567,65.6
172.0,0.0432,68.4
212.0,0.0557,69.2
219.0,0.0578,69.4
216.0,0.0654,65.0
183.0,0.0482,67.3
196.0,0.0536,71.3
233.0,0.0614,74.7
248.0,0.0802,68.8
298.0,0.0872,69.8
328.0,0.0925,70.9
392.0,0.1197,68.8
380.0,0.1112,69.2
347.0,0.1109,66.3
476.0,0.147,66.1
447.0,0.1381,66.2
480.0,0.1455,66.5
492.0,0.154,65.8
386.0,0.1279,59.2
441.0,0.1529,54.8
471.0,0.1759,50.8
451.0,0.1581,50.3
406.0,0.1475,49.2
446.0,0.1893,45.6
422.0,0.1894,42.2
457.0,0.1643,45.2
384.0,0.1297,48.3
421.0,0.1583,47.5
472.0,0.165,48.6
441.0,0.1835,45.7
477.0,0.1884,45.5
452.0,0.1559,47.9
439.0,0.1445,50.6
481.0,0.1602,51.2
403.0,0.1393,51.1
425.0,0.1423,51.7
487.0,0.1731,50.4
449.0,0.1493,51.7
462.0,0.1603,50.9
471.0,0.1657,50.2
410.0,0.147,49.4
446.0,0.1649,48.7
391.0,0.1498,47.3
460.0,0.1774,46.8
433.0,0.1659,46.9
429.0,0.1496,48.7
499.0,0.1787,48.7
398.0,0.1395,49.8
422.0,0.149,49.8
444.0,0.1518,50.4
428.0,0.1511,49.9
394.0,0.1397,50.1
487.0,0.1631,51.3
508.0,0.1626,52.9
468.0,0.1593,52.5
474.0,0.158,52.7
426.0,0.1448,52.5
518.0,0.1918,49.9
450.0,0.1577,50.0
446.0,0.196,45.3
405.0,0.1882,41.7
346.0,0.2454,33.1
374.0,0.1507,38.6
457.0,0.1521,45.7
487.0,0.1666,48.3
423.0,0.2153,41.5
372.0,0.1674,40.2
260.0,0.0836,47.6
270.0,0.0822,52.6
241.0,0.0767,53.6
233.0,0.0691,56.8
310.0,0.092,57.8
396.0,0.1389,54.3
421.0,0.1457,52.7
427.0,0.1455,52.1
408.0,0.1315,52.9
250.0,0.0788,54.7
293.0,0.0843,57.9
227.0,0.0688,57.6
284.0,0.0847,58.5
305.0,0.08800000000000001,58.9
305.0,0.0925,58.4
281.0,0.0837,58.1
274.0,0.0806,59.2
322.0,0.0971,58.5
240.0,0.0678,59.5
240.0,0.0663,61.0
244.0,0.0708,60.6
191.0,0.0555,60.0
256.0,0.0719,60.4
186.0,0.0542,60.1
234.0,0.065,61.6
230.0,0.0622,63.3
233.0,0.0676,61.4
199.0,0.0583,61.5
186.0,0.0551,60.2
219.0,0.0638,60.4
183.0,0.053,60.1
287.0,0.0858,59.6
218.0,0.0585,62.2
246.0,0.0738,60.8
219.0,0.0615,61.3
237.0,0.0672,61.3
221.0,0.0605,62.8
224.0,0.0632,62.2
232.0,0.0635,62.6
249.0,0.0727,62.0
199.0,0.0552,61.9
180.0,0.0503,62.6
209.0,0.0599,61.8
267.0,0.0772,61.3
233.0,0.0622,62.6
214.0,0.0551,65.2
216.0,0.0617,62.8
178.0,0.0503,61.9
238.0,0.0647,62.6
216.0,0.0627,61.4
177.0,0.0505,60.6
218.0,0.0607,61.8
246.0,0.0673,62.4
209.0,0.057999999999999996,62.5
242.0,0.0648,63.5
212.0,0.0639,61.6
197.0,0.0544,62.0
218.0,0.0591,62.9
244.0,0.0687,62.1
197.0,0.057999999999999996,61.0
217.0,0.0598,62.1
200.0,0.053,63.0
203.0,0.0565,62.4
193.0,0.0497,64.6
179.0,0.0487,64.1
203.0,0.0569,63.0
212.0,0.0616,61.7
218.0,0.0582,63.0
209.0,0.0591,62.4
227.0,0.0629,62.6
258.0,0.0689,63.5
208.0,0.0572,63.3
294.0,0.0732,65.9
235.0,0.0629,65.0
326.0,0.0837,66.3
234.0,0.0583,67.4
289.0,0.0734,67.6
199.0,0.0557,64.9
292.0,0.0808,63.8
211.0,0.0893,59.0
155.0,0.0441,59.9
269.0,0.0755,60.5
266.0,0.0691,63.5
272.0,0.0717,64.6
242.0,0.0665,63.5
266.0,0.0737,63.0
241.0,0.0641,64.1
255.0,0.0679,64.2
279.0,0.0765,64.1
240.0,0.0629,64.9
227.0,0.0569,66.5
207.0,0.0527,66.8
232.0,0.0619,65.7
207.0,0.0538,66.0
225.0,0.0603,65.0
210.0,0.0579,63.6
252.0,0.0692,63.1
254.0,0.0742,61.3
226.0,0.0589,63.2
288.0,0.0836,61.4
231.0,0.0661,60.5
268.0,0.0813,58.9
218.0,0.0668,57.6
221.0,0.0665,57.3
237.0,0.0672,58.9
227.0,0.06,61.3
190.0,0.048,64.6
180.0,0.0504,63.7
181.0,0.0533,61.9
181.0,0.0502,62.7
142.0,0.0395,63.3
171.0,0.0475,63.3
185.0,0.0478,65.6
158.0,0.0438,64.6
130.0,0.0362,64.3
152.0,0.0387,65.7
161.0,0.0431,65.0
124.0,0.0328,66.2
121.0,0.0299,67.5
122.0,0.0349,64.5
139.0,0.0394,63.1
111.0,0.0644,52.8
113.0,0.0313,58.4
123.0,0.0334,60.7
129.0,0.0341,64.6
87.0,0.0222,65.7
166.0,0.0394,68.6
111.0,0.0303,65.7
136.0,0.0336,67.1
119.0,0.0319,66.8
140.0,0.0385,65.5
84.0,0.0231,66.5
104.0,0.0299,63.3
115.0,0.0304,65.6
137.0,0.0326,68.8
139.0,0.0319,71.4
116.0,0.0312,67.4
113.0,0.0312,65.0
117.0,0.0308,64.7
115.0,0.0345,61.6
116.0,0.0305,63.5
128.0,0.0366,63.0
102.0,0.0273,63.9
86.0,0.0245,62.9
83.0,0.0229,65.0
122.0,0.0328,63.6
134.0,0.0322,65.9
110.0,0.0271,66.0
100.0,0.0263,65.4
52.0,0.0138,65.4
75.0,0.0189,66.1
84.0,0.0201,68.3
97.0,0.0264,65.5
69.0,0.0179,66.4
108.0,0.0221,72.9
86.0,0.0179,73.9
77.0,0.0176,70.8
92.0,0.0178,73.8
68.0,0.0192,67.9
64.0,0.015,67.9
66.0,0.0151,68.6
50.0,0.0117,68.9
83.0,0.0189,70.1
62.0,0.0174,68.0
60.0,0.0113,71.2
66.0,0.0128,72.6
73.0,0.0151,72.3
58.0,0.0121,69.0
65.0,0.0162,67.9
54.0,0.0091,70.5
62.0,0.0103,72.3
55.0,0.013000000000000001,68.9
34.0,0.0083,68.0
55.0,0.0107,69.2
64.0,0.0125,69.6
61.0,0.0124,71.2
23.0,0.0051,69.1
52.0,0.0128,68.1
27.0,0.0079,68.1
37.0,0.0071,68.3
59.0,0.0116,70.7
41.0,0.0094,69.5
52.0,0.0105,69.3
44.0,0.006999999999999999,70.4
27.0,0.0079,68.2
27.0,0.0067,68.4
29.0,0.0084,67.7
17.0,0.0046,67.0
20.0,0.0087,66.5
38.0,0.0085,67.6
39.0,0.0096,66.5
31.0,0.009000000000000001,66.6
29.0,0.005,68.6
41.0,0.0081,69.0
39.0,0.0104,68.1
23.0,0.0071,67.0
42.0,0.0074,69.7
72.0,0.013999999999999999,69.5
60.0,0.0132,69.1
44.0,0.0099,68.4
46.0,0.0096,68.0
67.0,0.0146,65.9
37.0,0.0135,64.1
39.0,0.0075,68.2
41.0,0.0121,65.8
30.0,0.01,65.9
38.0,0.0099,66.2
54.0,0.0158,65.5
91.0,0.0212,66.8
60.0,0.0184,61.2
83.0,0.0179,67.8
70.0,0.0208,64.8
103.0,0.0282,67.0
96.0,0.0259,66.1
75.0,0.0242,61.3
69.0,0.0198,64.8
96.0,0.025,67.5
131.0,0.0329,71.0
116.0,0.0284,72.2
117.0,0.0305,71.0
137.0,0.0392,67.2
163.0,0.0484,64.9
232.0,0.0962,56.3
159.0,0.0486,58.7
210.0,0.0584,62.6
222.0,0.0603,64.9
224.0,0.0656,65.3
208.0,0.0582,69.6
226.0,0.0646,70.9
277.0,0.0804,71.7
275.0,0.077,72.4
307.0,0.0937,70.8
369.0,0.1173,67.5
441.0,0.1353,67.4
422.0,0.1294,67.3
384.0,0.1204,66.4
509.0,0.1543,67.2
456.0,0.1381,67.5
273.0,0.0852,66.9
327.0,0.0962,64.0
292.0,0.086,62.8
251.0,0.0726,62.1
271.0,0.0852,60.2
251.0,0.0758,60.0
286.0,0.0877,59.9
204.0,0.0573,62.2
342.0,0.1247,55.7
388.0,0.1496,51.3
391.0,0.1567,48.2
410.0,0.1634,46.9
444.0,0.1632,47.9
452.0,0.1541,50.3
438.0,0.1492,51.6
419.0,0.1523,51.1
474.0,0.1622,51.9
471.0,0.1598,52.7
479.0,0.157,54.0
495.0,0.1661,53.8
419.0,0.1377,54.4
478.0,0.1582,54.6
440.0,0.1367,56.4
430.0,0.1575,52.9
337.0,0.1305,50.1
391.0,0.18,44.9
477.0,0.1961,44.8
467.0,0.1744,46.8
430.0,0.1569,48.5
481.0,0.1931,47.0
405.0,0.1418,49.5
431.0,0.1435,51.9
487.0,0.1655,53.0
492.0,0.1642,53.6
489.0,0.1649,53.6
477.0,0.1534,54.8
492.0,0.165,54.4
514.0,0.1648,55.4
452.0,0.1549,54.5
469.0,0.1559,54.8
485.0,0.1577,55.3
509.0,0.1915,51.9
419.0,0.1538,50.9
465.0,0.1551,52.6
474.0,0.1627,52.8
463.0,0.1602,52.6
482.0,0.1616,53.4
480.0,0.1662,53.0
422.0,0.1509,51.9
482.0,0.1616,52.9
435.0,0.1573,51.7
422.0,0.1695,48.3
355.0,0.1063,54.2
383.0,0.11699999999999999,57.1
325.0,0.0988,58.4
305.0,0.0874,60.6
334.0,0.0948,62.4
368.0,0.1177,60.1
339.0,0.1002,60.7
312.0,0.0925,60.9
237.0,0.0716,60.7
311.0,0.0925,60.8
260.0,0.0728,62.3
251.0,0.0744,61.1
240.0,0.0667,62.7
247.0,0.0762,60.7
238.0,0.0756,59.0
213.0,0.0583,62.0
271.0,0.0809,61.8
225.0,0.0567,66.0
237.0,0.0608,67.4
267.0,0.0733,66.2
267.0,0.0753,65.6
237.0,0.067,64.8
206.0,0.0588,63.9
245.0,0.0674,64.4
218.0,0.0656,62.8
249.0,0.0732,63.4
193.0,0.0521,64.7
239.0,0.0661,64.8
225.0,0.0662,63.4
179.0,0.051,63.2
238.0,0.0666,64.5
226.0,0.0639,64.2
191.0,0.0534,64.2
199.0,0.0556,64.2
185.0,0.0509,64.9
207.0,0.066,61.7
168.0,0.049,61.7
238.0,0.0699,62.6
208.0,0.0594,62.9
150.0,0.0386,66.1
242.0,0.0722,63.7
234.0,0.065,64.5
251.0,0.0676,65.8
218.0,0.06,65.8
215.0,0.0593,65.7
191.0,0.0569,63.9
156.0,0.0444,62.7
226.0,0.0642,63.3
239.0,0.0672,63.6
202.0,0.0548,64.6
112.0,0.0323,63.4
290.0,0.0815,63.8
287.0,0.0828,63.0
236.0,0.0665,63.5
261.0,0.0673,66.4
248.0,0.0678,65.7
230.0,0.0624,66.1
204.0,0.055999999999999994,65.4
235.0,0.0685,63.5
178.0,0.0514,62.8
235.0,0.0654,64.0
187.0,0.0483,66.6
186.0,0.0491,67.0
174.0,0.0478,66.1
251.0,0.0694,65.5
265.0,0.0746,64.5
268.0,0.0723,65.6
230.0,0.0606,66.8
191.0,0.0527,65.9
236.0,0.0623,66.5
184.0,0.0496,66.6
242.0,0.0624,67.8
220.0,0.0562,68.7
253.0,0.0656,68.9
206.0,0.0534,69.3
234.0,0.0603,69.1
197.0,0.0511,68.8
234.0,0.0629,68.2
281.0,0.0692,70.2
212.0,0.0558,68.9
239.0,0.0629,68.5
196.0,0.0529,67.0
245.0,0.0666,66.1
240.0,0.0638,66.3
234.0,0.0651,65.0
243.0,0.0645,66.0
311.0,0.0841,65.9
276.0,0.0772,64.8
233.0,0.0574,68.1
294.0,0.08199999999999999,65.8
232.0,0.0639,65.2
262.0,0.0737,64.3
264.0,0.0742,64.1
226.0,0.0611,65.0
237.0,0.0665,64.3
338.0,0.0909,65.1
251.0,0.0678,65.3
255.0,0.0705,64.6
261.0,0.0774,62.3
222.0,0.0619,63.1
213.0,0.0607,63.2
201.0,0.0538,64.9
202.0,0.0538,65.7
219.0,0.0591,66.1
237.0,0.0664,64.8
239.0,0.0621,67.5
205.0,0.0562,66.7
207.0,0.0579,66.2
225.0,0.0594,67.9
241.0,0.0655,67.6
212.0,0.0581,66.9
179.0,0.0466,68.0
172.0,0.0481,66.9
138.0,0.0369,67.7
168.0,0.0424,70.0
172.0,0.0502,66.6
134.0,0.0347,69.1
121.0,0.0317,68.6
139.0,0.0371,67.7
132.0,0.0352,66.9
106.0,0.027999999999999997,67.4
163.0,0.0462,65.4
98.0,0.0258,65.5
139.0,0.0395,65.3
126.0,0.0287,71.0
114.0,0.0314,67.7
160.0,0.0394,70.6
76.0,0.0215,66.5
125.0,0.0366,63.8
109.0,0.0295,64.4
129.0,0.0331,65.8
105.0,0.0282,65.3
130.0,0.0282,71.3
130.0,0.0348,68.5
126.0,0.0331,66.8
91.0,0.0241,65.5
141.0,0.0369,65.4
131.0,0.0317,67.9
108.0,0.0257,70.0
125.0,0.0289,74.3
124.0,0.0303,71.6
88.0,0.0224,69.6
99.0,0.0217,72.1
138.0,0.0345,69.0
101.0,0.0243,68.2
90.0,0.0212,68.5
99.0,0.0256,68.0
91.0,0.0224,68.1
113.0,0.0271,68.8
103.0,0.0232,71.1
83.0,0.0215,67.5
61.0,0.0153,66.8
76.0,0.0198,67.6
93.0,0.0205,69.2
53.0,0.0167,65.1
